"";"segment.id";"aoi.id";"aoi.name";"track.id";"track.name";"segment.time";"segment.dist";"stops.nb";"id.start";"id.end";"time.start";"time.end"
"28";1;"2";"Crypt";"21";"Malia_track_points_21";4,56666666666667;125,248084461318;2;726;862;"2018-09-26 12:08:11";"2018-09-26 12:12:43"
"29";2;"2";"Crypt";"21";"Malia_track_points_21";0,466666666666667;23,0702780934024;0;1249;1262;"2018-09-26 12:25:37";"2018-09-26 12:26:03"
"30";1;"2";"Crypt";"22";"Malia_track_points_22";2;35,2026013361983;1;205;264;"2018-09-26 12:19:40";"2018-09-26 12:21:38"
"31";2;"2";"Crypt";"22";"Malia_track_points_22";2,43333333333333;61,37343372482;1;1438;1510;"2018-09-26 13:00:46";"2018-09-26 13:03:10"
"32";1;"2";"Crypt";"23";"Malia_track_points_23";3,06666666666667;80,7073078231427;1;1075;1166;"2018-09-26 13:21:46";"2018-09-26 13:24:48"
"33";2;"2";"Crypt";"23";"Malia_track_points_23";1,96666666666667;44,6878360020147;1;1536;1594;"2018-09-26 13:37:08";"2018-09-26 13:39:04"
"34";1;"2";"Crypt";"24";"Malia_track_points_24";0,7;25,2132638779358;0;65;85;"2018-09-26 14:03:07";"2018-09-26 14:03:47"
"35";2;"2";"Crypt";"24";"Malia_track_points_24";1,66666666666667;63,5438778406803;0;367;416;"2018-09-26 14:13:12";"2018-09-26 14:14:50"
"36";1;"2";"Crypt";"25";"Malia_track_points_25";2,73333333333333;94,8686569074659;1;583;664;"2018-09-26 14:15:16";"2018-09-26 14:17:58"
"37";2;"2";"Crypt";"25";"Malia_track_points_25";0,533333333333333;23,6928424688411;0;881;896;"2018-09-26 14:25:12";"2018-09-26 14:25:42"
"38";1;"2";"Crypt";"26";"Malia_track_points_26";3,93333333333333;125,443017064991;0;2165;2282;"2018-09-26 14:45:48";"2018-09-26 14:49:42"
"39";2;"2";"Crypt";"26";"Malia_track_points_26";0,333333333333333;21,411943873181;0;2544;2553;"2018-09-26 14:58:26";"2018-09-26 14:58:44"
"40";1;"2";"Crypt";"27";"Malia_track_points_27";2,83333333333333;96,0439361549663;0;477;561;"2018-09-27 07:57:38";"2018-09-27 08:00:26"
"41";2;"2";"Crypt";"27";"Malia_track_points_27";0,933333333333333;27,2863546425832;0;979;1006;"2018-09-27 08:14:22";"2018-09-27 08:15:16"
"42";1;"2";"Crypt";"28";"Malia_track_points_28";4,43333333333333;135,943479280467;1;987;1119;"2018-09-27 08:12:48";"2018-09-27 08:17:12"
"43";2;"2";"Crypt";"28";"Malia_track_points_28";0,4;20,5280595995345;0;1425;1436;"2018-09-27 08:27:24";"2018-09-27 08:27:46"
"44";1;"2";"Crypt";"29";"Malia_track_points_29";4,76666666666667;93,1549729339087;1;1286;1428;"2018-09-27 08:09:58";"2018-09-27 08:14:42"
"45";2;"2";"Crypt";"29";"Malia_track_points_29";0,466666666666667;29,9726251757386;0;1554;1567;"2018-09-27 08:18:54";"2018-09-27 08:19:20"
"46";3;"2";"Crypt";"29";"Malia_track_points_29";1,1;22,8979296848971;0;1946;1978;"2018-09-27 08:31:58";"2018-09-27 08:33:02"
"47";1;"2";"Crypt";"2t";"Malia_track_points_2t";2,56666666666667;88,8581112206945;0;656;732;"2018-08-28 15:38:35";"2018-08-28 15:41:07"
"48";2;"2";"Crypt";"2t";"Malia_track_points_2t";0,566666666666667;38,3077205162448;0;985;1001;"2018-08-28 15:49:33";"2018-08-28 15:50:05"
"49";1;"2";"Crypt";"30";"Malia_track_points_30";7,96666666666667;171,728339313687;1;305;543;"2018-09-27 07:59:08";"2018-09-27 08:07:04"
"50";2;"2";"Crypt";"30";"Malia_track_points_30";1,26666666666667;60,984256774998;0;889;926;"2018-09-27 08:18:36";"2018-09-27 08:19:50"
"51";1;"2";"Crypt";"31";"Malia_track_points_31";5,9;144,37010664898;1;1173;1349;"2018-09-27 09:12:29";"2018-09-27 09:18:21"
"52";2;"2";"Crypt";"31";"Malia_track_points_31";0,633333333333333;26,6310295787636;0;1771;1789;"2018-09-27 09:32:25";"2018-09-27 09:33:01"
"53";1;"2";"Crypt";"32";"Malia_track_points_32";7,93333333333333;143,485478723514;2;1376;1613;"2018-09-27 09:30:11";"2018-09-27 09:38:05"
"54";2;"2";"Crypt";"32";"Malia_track_points_32";0,5;24,0825025814111;0;2006;2020;"2018-09-27 09:51:11";"2018-09-27 09:51:39"
"55";1;"2";"Crypt";"33";"Malia_track_points_33";1,8;63,124809258297;0;1801;1854;"2018-09-27 09:47:53";"2018-09-27 09:49:39"
"56";2;"2";"Crypt";"33";"Malia_track_points_33";3,53333333333333;48,9621852620967;1;2359;2464;"2018-09-27 10:06:29";"2018-09-27 10:09:59"
"57";3;"2";"Crypt";"33";"Malia_track_points_33";0,1;3,79912536515568;0;2475;2477;"2018-09-27 10:10:21";"2018-09-27 10:10:25"
"58";4;"2";"Crypt";"33";"Malia_track_points_33";0,2;7,13196203072567;0;2479;2484;"2018-09-27 10:10:29";"2018-09-27 10:10:39"
"59";5;"2";"Crypt";"33";"Malia_track_points_33";0,133333333333333;3,55942979745362;0;2486;2489;"2018-09-27 10:10:43";"2018-09-27 10:10:49"
"60";1;"2";"Crypt";"34";"Malia_track_points_34";2,13333333333333;48,905633841193;0;202;265;"2018-09-27 09:53:55";"2018-09-27 09:56:01"
"61";2;"2";"Crypt";"34";"Malia_track_points_34";1,03333333333333;34,1742658218331;0;268;298;"2018-09-27 09:56:07";"2018-09-27 09:57:07"
"62";3;"2";"Crypt";"34";"Malia_track_points_34";0,533333333333333;12,791754556971;0;321;336;"2018-09-27 09:57:53";"2018-09-27 09:58:23"
"63";4;"2";"Crypt";"34";"Malia_track_points_34";2,16666666666667;67,6921940205654;0;1591;1655;"2018-09-27 10:40:14";"2018-09-27 10:42:22"
"64";5;"2";"Crypt";"34";"Malia_track_points_34";0,4;19,1079779116581;0;2065;2076;"2018-09-27 10:56:03";"2018-09-27 10:56:25"
"65";1;"2";"Crypt";"35";"Malia_track_points_35";1,9;41,0656870527435;0;368;424;"2018-09-27 09:26:44";"2018-09-27 09:28:36"
"66";2;"2";"Crypt";"35";"Malia_track_points_35";2,9;67,6384892663244;0;427;513;"2018-09-27 09:28:42";"2018-09-27 09:31:34"
"67";3;"2";"Crypt";"35";"Malia_track_points_35";0,0333333333333333;0,517870435495053;0;517;517;"2018-09-27 09:31:42";"2018-09-27 09:31:42"
"68";4;"2";"Crypt";"35";"Malia_track_points_35";0,0666666666666667;3,63357176757081;0;3584;3585;"2018-09-27 11:13:56";"2018-09-27 11:13:58"
"69";5;"2";"Crypt";"35";"Malia_track_points_35";0,4;16,9620221935965;0;3654;3665;"2018-09-27 11:16:16";"2018-09-27 11:16:38"
"70";6;"2";"Crypt";"35";"Malia_track_points_35";0,3;15,2521122912025;0;3692;3700;"2018-09-27 11:17:32";"2018-09-27 11:17:48"
"71";7;"2";"Crypt";"35";"Malia_track_points_35";0,366666666666667;21,9351807225706;0;3972;3982;"2018-09-27 11:26:52";"2018-09-27 11:27:12"
"72";1;"2";"Crypt";"36";"Malia_track_points_36";2,13333333333333;52,8929707851095;1;86;149;"2018-09-27 10:25:58";"2018-09-27 10:28:04"
"73";2;"2";"Crypt";"36";"Malia_track_points_36";3,2;70,9096124056619;1;576;671;"2018-09-27 10:42:18";"2018-09-27 10:45:28"
"74";3;"2";"Crypt";"36";"Malia_track_points_36";0,666666666666667;10,5117734553126;0;1755;1774;"2018-09-27 11:21:37";"2018-09-27 11:22:15"
"75";1;"2";"Crypt";"37";"Malia_track_points_37";2,26666666666667;72,9454993512472;0;87;154;"2018-09-27 11:23:29";"2018-09-27 11:25:43"
"76";2;"2";"Crypt";"37";"Malia_track_points_37";1,1;59,6058493743947;0;464;496;"2018-09-27 11:36:03";"2018-09-27 11:37:07"
"77";3;"2";"Crypt";"37";"Malia_track_points_37";0,5;22,0767528571702;0;500;514;"2018-09-27 11:37:15";"2018-09-27 11:37:43"
"78";1;"2";"Crypt";"38";"Malia_track_points_38";7,33333333333333;86,7764979284858;1;217;436;"2018-09-27 11:49:46";"2018-09-27 11:57:04"
"79";2;"2";"Crypt";"38";"Malia_track_points_38";0,466666666666667;6,45354160553781;1;442;455;"2018-09-27 11:57:16";"2018-09-27 11:57:42"
"80";3;"2";"Crypt";"38";"Malia_track_points_38";1,03333333333333;21,0520255245761;1;461;491;"2018-09-27 11:57:54";"2018-09-27 11:58:54"
"81";4;"2";"Crypt";"38";"Malia_track_points_38";0,3;15,7523008244341;0;1451;1459;"2018-09-27 12:30:54";"2018-09-27 12:31:10"
"82";5;"2";"Crypt";"38";"Malia_track_points_38";0,466666666666667;23,2861713091446;0;1798;1811;"2018-09-27 12:42:28";"2018-09-27 12:42:54"
"83";1;"2";"Crypt";"39";"Malia_track_points_39";2,03333333333333;33,7363990212553;1;122;182;"2018-09-27 12:25:12";"2018-09-27 12:27:12"
"84";2;"2";"Crypt";"39";"Malia_track_points_39";0,433333333333333;22,8522199478527;0;390;402;"2018-09-27 12:34:08";"2018-09-27 12:34:32"
"85";1;"2";"Crypt";"3t";"Malia_track_points_3t";2,66666666666667;94,2421824896501;1;639;718;"2018-08-29 14:58:28";"2018-08-29 15:01:06"
"86";2;"2";"Crypt";"3t";"Malia_track_points_3t";0,333333333333333;21,5233483217451;0;955;964;"2018-08-29 15:09:00";"2018-08-29 15:09:18"
"87";1;"2";"Crypt";"4";"Malia_track_points_4";2,86666666666667;65,2134085580297;1;395;480;"2018-09-25 10:14:07";"2018-09-25 10:16:57"
"88";2;"2";"Crypt";"4";"Malia_track_points_4";1,2;37,9998246346173;0;785;820;"2018-09-25 10:27:07";"2018-09-25 10:28:17"
"89";1;"2";"Crypt";"40";"Malia_track_points_40";2,46666666666667;71,6478195570892;1;771;844;"2018-09-27 12:56:11";"2018-09-27 12:58:37"
"90";2;"2";"Crypt";"40";"Malia_track_points_40";0,366666666666667;21,3353887523831;0;1296;1306;"2018-09-27 13:13:41";"2018-09-27 13:14:01"
"91";1;"2";"Crypt";"41";"Malia_track_points_41";0,666666666666667;22,7324748607897;0;1173;1192;"2018-09-27 12:53:52";"2018-09-27 12:54:30"
"92";2;"2";"Crypt";"41";"Malia_track_points_41";3,83333333333333;70,3965791332939;2;1200;1314;"2018-09-27 12:54:46";"2018-09-27 12:58:34"
"93";3;"2";"Crypt";"41";"Malia_track_points_41";1,06666666666667;44,8031941880954;0;1836;1867;"2018-09-27 13:15:58";"2018-09-27 13:17:00"
"94";1;"2";"Crypt";"42";"Malia_track_points_42";2,03333333333333;44,9420236429495;1;82;142;"2018-09-28 13:13:40";"2018-09-28 13:15:40"
"95";2;"2";"Crypt";"42";"Malia_track_points_42";2;68,0211962319582;0;544;603;"2018-09-28 13:29:04";"2018-09-28 13:31:02"
"96";1;"2";"Crypt";"43";"Malia_track_points_43";3,5;33,0986299882987;1;168;272;"2018-09-28 13:05:49";"2018-09-28 13:09:17"
"97";2;"2";"Crypt";"43";"Malia_track_points_43";3,56666666666667;68,5079345614563;1;305;411;"2018-09-28 13:10:23";"2018-09-28 13:13:55"
"98";3;"2";"Crypt";"43";"Malia_track_points_43";1,06666666666667;58,9509012399989;0;745;776;"2018-09-28 13:25:03";"2018-09-28 13:26:05"
"99";1;"2";"Crypt";"44";"Malia_track_points_44";1,56666666666667;37,6593725062526;0;216;262;"2018-09-28 13:29:42";"2018-09-28 13:31:14"
"100";2;"2";"Crypt";"44";"Malia_track_points_44";2,7;72,8320354777236;0;631;711;"2018-09-28 13:43:32";"2018-09-28 13:46:12"
"101";1;"2";"Crypt";"45";"Malia_track_points_45";1,06666666666667;25,0059109254523;0;259;290;"2018-09-29 07:16:34";"2018-09-29 07:17:36"
"102";2;"2";"Crypt";"45";"Malia_track_points_45";1,63333333333333;36,807214198032;1;295;343;"2018-09-29 07:17:46";"2018-09-29 07:19:22"
"103";1;"2";"Crypt";"47";"Malia_track_points_47";3,3;109,669232180318;0;78;176;"2018-09-29 07:37:36";"2018-09-29 07:40:52"
"104";2;"2";"Crypt";"47";"Malia_track_points_47";0,5;23,8148351163967;0;675;689;"2018-09-29 07:57:30";"2018-09-29 07:57:58"
"105";3;"2";"Crypt";"47";"Malia_track_points_47";0,533333333333333;25,0388081478;0;1044;1059;"2018-09-29 08:09:48";"2018-09-29 08:10:18"
"106";1;"2";"Crypt";"48";"Malia_track_points_48";3,2;39,2813832508084;1;634;729;"2018-09-29 08:15:55";"2018-09-29 08:19:05"
"107";2;"2";"Crypt";"48";"Malia_track_points_48";2,2;59,6654963783881;0;1377;1442;"2018-09-29 08:40:41";"2018-09-29 08:42:51"
"108";1;"2";"Crypt";"49";"Malia_track_points_49";2,1;55,8418488514033;1;169;231;"2018-09-29 09:14:25";"2018-09-29 09:16:29"
"109";2;"2";"Crypt";"49";"Malia_track_points_49";1,53333333333333;73,0701392740023;0;597;642;"2018-09-29 09:28:41";"2018-09-29 09:30:11"
"110";1;"2";"Crypt";"50";"Malia_track_points_50";0,933333333333333;34,5217488877237;0;229;256;"2018-09-29 07:24:54";"2018-09-29 07:25:48"
"111";2;"2";"Crypt";"50";"Malia_track_points_50";1,53333333333333;53,0634665384271;0;607;652;"2018-09-29 07:37:30";"2018-09-29 07:39:00"
"112";1;"2";"Crypt";"51";"Malia_track_points_51";2,6;74,3929485564547;1;672;749;"2018-09-30 07:53:57";"2018-09-30 07:56:31"
"113";2;"2";"Crypt";"51";"Malia_track_points_51";1,2;40,438092905378;0;1059;1094;"2018-09-30 08:06:51";"2018-09-30 08:08:01"
"114";1;"2";"Crypt";"52";"Malia_track_points_52";2,5;38,5616708928682;1;1738;1812;"2018-09-30 08:40:01";"2018-09-30 08:42:29"
"115";2;"2";"Crypt";"52";"Malia_track_points_52";0,8;22,9311659512371;0;2261;2284;"2018-09-30 08:57:27";"2018-09-30 08:58:13"
"116";1;"2";"Crypt";"53";"Malia_track_points_53";5,4;128,668325202834;1;1311;1472;"2018-09-30 08:40:38";"2018-09-30 08:46:00"
"117";2;"2";"Crypt";"53";"Malia_track_points_53";0,3;11,0399153832695;0;1894;1902;"2018-09-30 09:00:04";"2018-09-30 09:00:20"
"118";1;"2";"Crypt";"55";"Malia_track_points_55";1,13333333333333;35,1906640173077;0;67;100;"2018-09-30 09:11:52";"2018-09-30 09:12:58"
"119";2;"2";"Crypt";"55";"Malia_track_points_55";0,6;26,4782700378352;0;341;358;"2018-09-30 09:21:00";"2018-09-30 09:21:34"
"120";1;"2";"Crypt";"57";"Malia_track_points_57";0,0333333333333333;1,2375629621549;0;296;296;"2018-09-30 09:29:01";"2018-09-30 09:29:01"
"121";2;"2";"Crypt";"57";"Malia_track_points_57";1,63333333333333;44,0566246672837;1;300;348;"2018-09-30 09:29:09";"2018-09-30 09:30:45"
"122";3;"2";"Crypt";"57";"Malia_track_points_57";0,6;18,6450109066718;0;768;785;"2018-09-30 09:44:45";"2018-09-30 09:45:19"
"123";4;"2";"Crypt";"57";"Malia_track_points_57";1,2;11,7741646204043;1;791;826;"2018-09-30 09:45:31";"2018-09-30 09:46:41"
"124";1;"2";"Crypt";"58";"Malia_track_points_58";1,33333333333333;63,0546683587854;0;419;458;"2018-09-30 10:26:53";"2018-09-30 10:28:11"
"125";2;"2";"Crypt";"58";"Malia_track_points_58";0,333333333333333;22,7664302833995;0;552;561;"2018-09-30 10:31:19";"2018-09-30 10:31:37"
"126";1;"2";"Crypt";"59";"Malia_track_points_59";1,5;23,5107796222606;1;210;254;"2018-09-30 10:11:33";"2018-09-30 10:13:01"
"127";2;"2";"Crypt";"59";"Malia_track_points_59";3,53333333333333;110,84970975023;0;258;363;"2018-09-30 10:13:09";"2018-09-30 10:16:39"
"128";3;"2";"Crypt";"59";"Malia_track_points_59";0,266666666666667;16,0115959409549;0;792;799;"2018-09-30 10:30:57";"2018-09-30 10:31:11"
"129";1;"2";"Crypt";"5t";"Malia_track_points_5t";2,26666666666667;67,6538944824499;1;752;819;"2018-08-30 14:39:28";"2018-08-30 14:41:42"
"130";2;"2";"Crypt";"5t";"Malia_track_points_5t";0,0333333333333333;0,228439165753245;0;821;821;"2018-08-30 14:41:46";"2018-08-30 14:41:46"
"131";3;"2";"Crypt";"5t";"Malia_track_points_5t";0,366666666666667;9,65117185487537;0;823;833;"2018-08-30 14:41:50";"2018-08-30 14:42:10"
"132";4;"2";"Crypt";"5t";"Malia_track_points_5t";0,0333333333333333;0,725288064707166;0;836;836;"2018-08-30 14:42:16";"2018-08-30 14:42:16"
"133";5;"2";"Crypt";"5t";"Malia_track_points_5t";1,53333333333333;42,7014933581273;0;846;891;"2018-08-30 14:42:36";"2018-08-30 14:44:06"
"134";6;"2";"Crypt";"5t";"Malia_track_points_5t";0,5;22,9321382318447;0;1280;1294;"2018-08-30 14:57:04";"2018-08-30 14:57:32"
"135";1;"2";"Crypt";"6";"Malia_track_points_6";2,46666666666667;55,5560313383474;2;187;260;"2018-09-25 10:55:00";"2018-09-25 10:57:26"
"136";2;"2";"Crypt";"6";"Malia_track_points_6";0,366666666666667;21,9480214155014;0;579;589;"2018-09-25 11:08:04";"2018-09-25 11:08:24"
"137";1;"2";"Crypt";"60ok";"Malia_track_points_60ok";1,16666666666667;36,0146365977823;0;84;118;"2018-09-30 11:18:37";"2018-09-30 11:19:45"
"138";2;"2";"Crypt";"60ok";"Malia_track_points_60ok";0,6;29,0038782150086;0;437;454;"2018-09-30 11:30:25";"2018-09-30 11:30:59"
"139";1;"2";"Crypt";"61";"Malia_track_points_61";4,13333333333333;82,9959943294069;2;1903;2026;"2018-09-30 11:05:26";"2018-09-30 11:09:32"
"140";2;"2";"Crypt";"61";"Malia_track_points_61";0,566666666666667;25,6267812069776;0;2462;2478;"2018-09-30 11:24:04";"2018-09-30 11:24:36"
"141";1;"2";"Crypt";"62";"Malia_track_points_62";2,7;47,6399685477381;1;151;231;"2018-09-30 10:35:05";"2018-09-30 10:37:45"
"142";2;"2";"Crypt";"62";"Malia_track_points_62";2,95;72,2276963757022;0;666;753;"2018-09-30 10:52:15";"2018-09-30 10:55:10"
"143";3;"2";"Crypt";"62";"Malia_track_points_62";1,03333333333333;24,9624397545839;0;1796;1826;"2018-09-30 11:29:56";"2018-09-30 11:30:56"
"144";4;"2";"Crypt";"62";"Malia_track_points_62";0,0333333333333333;1,44309133427111;0;1829;1829;"2018-09-30 11:31:02";"2018-09-30 11:31:02"
"145";5;"2";"Crypt";"62";"Malia_track_points_62";0,3;16,3436681322981;0;1944;1952;"2018-09-30 11:34:52";"2018-09-30 11:35:08"
"146";6;"2";"Crypt";"62";"Malia_track_points_62";0,433333333333333;25,5958432818945;0;2173;2185;"2018-09-30 11:42:30";"2018-09-30 11:42:54"
"147";1;"2";"Crypt";"63";"Malia_track_points_63";2,46666666666667;87,4396096698908;1;598;671;"2018-09-30 11:42:34";"2018-09-30 11:45:00"
"148";2;"2";"Crypt";"63";"Malia_track_points_63";0,433333333333333;20,9810193825276;0;961;973;"2018-09-30 11:54:41";"2018-09-30 11:55:05"
"149";3;"2";"Crypt";"63";"Malia_track_points_63";0,8;18,1296431126725;0;976;999;"2018-09-30 11:55:11";"2018-09-30 11:55:57"
"150";1;"2";"Crypt";"64";"Malia_track_points_64";4,3;112,696267321237;1;551;679;"2018-09-30 12:34:35";"2018-09-30 12:38:51"
"151";2;"2";"Crypt";"64";"Malia_track_points_64";0,3;19,7003537302257;0;960;968;"2018-09-30 12:48:13";"2018-09-30 12:48:29"
"152";1;"2";"Crypt";"65";"Malia_track_points_65";2,73333333333333;79,5415725777891;1;841;922;"2018-09-30 13:05:29";"2018-09-30 13:08:11"
"153";2;"2";"Crypt";"65";"Malia_track_points_65";0,5;21,3713780289313;0;1263;1277;"2018-09-30 13:19:33";"2018-09-30 13:20:01"
"154";1;"2";"Crypt";"66";"Malia_track_points_66";0,666666666666667;14,7389506978409;0;182;201;"2018-09-30 12:55:54";"2018-09-30 12:56:32"
"155";2;"2";"Crypt";"66";"Malia_track_points_66";2,66666666666667;65,1182224669485;0;1074;1153;"2018-09-30 13:25:38";"2018-09-30 13:28:16"
"156";3;"2";"Crypt";"66";"Malia_track_points_66";0,533333333333333;23,9049048975251;0;1559;1574;"2018-09-30 13:41:48";"2018-09-30 13:42:18"
"157";1;"2";"Crypt";"67";"Malia_track_points_67";4,03333333333333;82,7590725291661;1;1126;1246;"2018-09-30 13:14:32";"2018-09-30 13:18:32"
"158";2;"2";"Crypt";"67";"Malia_track_points_67";0,466666666666667;22,543417115598;0;1686;1699;"2018-09-30 13:33:12";"2018-09-30 13:33:38"
"159";1;"2";"Crypt";"68";"Malia_track_points_68";2,03333333333333;62,7486162164522;1;715;775;"2018-09-30 13:43:35";"2018-09-30 13:45:35"
"160";2;"2";"Crypt";"68";"Malia_track_points_68";0,4;23,110811393032;0;983;994;"2018-09-30 13:52:31";"2018-09-30 13:52:53"
"161";1;"2";"Crypt";"6t";"Malia_track_points_6t";3,06666666666667;97,3715014542328;0;1135;1226;"2018-08-30 16:09:48";"2018-08-30 16:12:50"
"162";2;"2";"Crypt";"6t";"Malia_track_points_6t";3,16666666666667;60,1486886452045;1;1554;1648;"2018-08-30 16:23:46";"2018-08-30 16:26:54"
"163";1;"2";"Crypt";"8";"Malia_track_points_8";2,75;58,1784809455161;1;61;93;"2018-09-25 11:25:57";"2018-09-25 11:28:37"
"164";2;"2";"Crypt";"8";"Malia_track_points_8";3,25;68,7964864921276;1;265;303;"2018-09-25 11:42:57";"2018-09-25 11:46:07"
"165";1;"2";"Crypt";"9";"Malia_track_points_9";0,566666666666667;15,1239596945591;0;1160;1176;"2018-09-25 12:23:33";"2018-09-25 12:24:05"
"166";2;"2";"Crypt";"9";"Malia_track_points_9";1,83333333333333;73,5459414283481;0;1196;1250;"2018-09-25 12:24:45";"2018-09-25 12:26:33"
"167";3;"2";"Crypt";"9";"Malia_track_points_9";0,166666666666667;2,49276777220731;0;1254;1258;"2018-09-25 12:26:41";"2018-09-25 12:26:49"
"168";4;"2";"Crypt";"9";"Malia_track_points_9";0,466666666666667;26,2752019623389;0;1587;1600;"2018-09-25 12:37:47";"2018-09-25 12:38:13"
